 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,AR,Round,Solidity
12728,aero_2_0623:slice:122,4,488.000,414.000,488.000,414.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12729,aero_2_0623:slice:122,4,752.000,426.000,752.000,426.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12730,aero_2_0623:slice:122,1217,999.259,450.433,999.259,450.433,44.716,34.652,152.685,0.819,1.290,0.775,0.938
12731,aero_2_0623:slice:122,791,488.448,459.031,488.448,459.031,39.104,25.755,9.553,0.718,1.518,0.659,0.916
12732,aero_2_0623:slice:122,557,670.586,465.331,670.586,465.331,47.512,14.927,172.413,0.520,3.183,0.314,0.864
12733,aero_2_0623:slice:122,213,279.190,474.073,279.190,474.073,18.973,14.294,135.798,0.781,1.327,0.753,0.901
12734,aero_2_0623:slice:122,195,742.721,497.531,742.721,497.531,26.787,9.269,11.114,0.632,2.890,0.346,0.846
12735,aero_2_0623:slice:122,156,620.333,503.782,620.333,503.782,16.939,11.726,163.951,0.832,1.445,0.692,0.894
12736,aero_2_0623:slice:122,65,840.731,509.438,840.731,509.438,13.813,5.991,3.044,0.763,2.305,0.434,0.935
12737,aero_2_0623:slice:122,36,950.028,511.639,950.028,511.639,7.256,6.317,88.753,1.000,1.149,0.871,0.923
12738,aero_2_0623:slice:122,51,559.186,518.814,559.186,518.814,10.861,5.979,154.524,0.829,1.817,0.550,0.843
12739,aero_2_0623:slice:122,5,752.100,516.500,752.100,516.500,2.791,2.281,0.000,0.764,1.223,0.817,0.714
12740,aero_2_0623:slice:122,336,139.333,539.485,139.333,539.485,26.045,16.425,36.589,0.731,1.586,0.631,0.881
12741,aero_2_0623:slice:122,4,658.000,546.000,658.000,546.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12742,aero_2_0623:slice:122,4,466.000,550.000,466.000,550.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12743,aero_2_0623:slice:122,43,970.453,568.919,970.453,568.919,11.537,4.745,2.799,0.791,2.431,0.411,0.896
12744,aero_2_0623:slice:122,137,269.077,578.573,269.077,578.573,17.232,10.123,170.903,0.824,1.702,0.587,0.895
12745,aero_2_0623:slice:122,886,757.909,585.793,757.909,585.793,45.929,24.561,9.005,0.725,1.870,0.535,0.918
12746,aero_2_0623:slice:122,5,7.100,581.700,7.100,581.700,3.144,2.025,71.565,1.000,1.553,0.644,0.909
12747,aero_2_0623:slice:122,8,83.500,584.000,83.500,584.000,3.489,2.919,90.000,0.914,1.195,0.837,0.800
12748,aero_2_0623:slice:122,69,943.399,600.717,943.399,600.717,15.625,5.623,167.278,0.667,2.779,0.360,0.836
12749,aero_2_0623:slice:122,49,807.398,604.276,807.398,604.276,8.845,7.054,149.133,0.846,1.254,0.797,0.867
12750,aero_2_0623:slice:122,1154,391.484,633.776,391.484,633.776,42.753,34.367,177.617,0.795,1.244,0.804,0.933
12751,aero_2_0623:slice:122,55,162.518,661.482,162.518,661.482,8.798,7.959,136.101,0.873,1.105,0.905,0.909
12752,aero_2_0623:slice:122,8,171.375,661.375,171.375,661.375,3.538,2.879,45.000,1.000,1.229,0.814,0.941
12753,aero_2_0623:slice:122,9,63.611,664.167,63.611,664.167,3.919,2.924,110.301,1.000,1.340,0.746,0.857
12754,aero_2_0623:slice:122,27,170.130,671.981,170.130,671.981,8.466,4.061,167.824,0.910,2.085,0.480,0.931
12755,aero_2_0623:slice:122,34,756.000,677.206,756.000,677.206,6.986,6.197,90.000,1.000,1.127,0.887,0.919
12756,aero_2_0623:slice:122,4,587.000,683.000,587.000,683.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12757,aero_2_0623:slice:122,18,494.778,690.111,494.778,690.111,5.698,4.022,167.764,1.000,1.416,0.706,0.878
12758,aero_2_0623:slice:122,94,892.957,726.543,892.957,726.543,16.225,7.377,165.009,0.759,2.200,0.455,0.870
12759,aero_2_0623:slice:122,4,817.000,730.000,817.000,730.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12760,aero_2_0623:slice:122,6,422.333,732.667,422.333,732.667,3.140,2.433,45.000,1.000,1.291,0.775,0.800
12761,aero_2_0623:slice:122,928,218.235,767.606,218.235,767.606,43.418,27.214,144.272,0.666,1.595,0.627,0.888
12762,aero_2_0623:slice:122,92,707.630,759.000,707.630,759.000,15.596,7.511,175.581,0.785,2.077,0.482,0.889
12763,aero_2_0623:slice:122,147,584.548,764.588,584.548,764.588,17.700,10.575,168.112,0.748,1.674,0.597,0.880
12764,aero_2_0623:slice:122,85,723.853,771.065,723.853,771.065,13.600,7.958,160.129,0.786,1.709,0.585,0.854
12765,aero_2_0623:slice:122,24,574.125,783.167,574.125,783.167,6.474,4.720,5.602,0.941,1.372,0.729,0.889
12766,aero_2_0623:slice:122,8,78.625,794.375,78.625,794.375,3.538,2.879,135.000,1.000,1.229,0.814,0.941
12767,aero_2_0623:slice:122,13,313.962,796.115,313.962,796.115,4.899,3.378,140.735,1.000,1.450,0.690,0.897
12768,aero_2_0623:slice:122,551,216.825,815.297,216.825,815.297,39.264,17.868,146.005,0.595,2.198,0.455,0.833
12769,aero_2_0623:slice:122,4,985.000,805.000,985.000,805.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12770,aero_2_0623:slice:122,32,441.156,808.500,441.156,808.500,8.389,4.857,162.860,0.936,1.727,0.579,0.914
12771,aero_2_0623:slice:122,23,798.587,824.717,798.587,824.717,5.757,5.087,110.702,1.000,1.132,0.884,0.885
12772,aero_2_0623:slice:122,4,444.000,830.000,444.000,830.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12773,aero_2_0623:slice:122,4,486.000,837.000,486.000,837.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12774,aero_2_0623:slice:122,40,220.725,848.400,220.725,848.400,8.742,5.826,6.619,0.822,1.501,0.666,0.851
12775,aero_2_0623:slice:122,27,312.907,855.907,312.907,855.907,7.140,4.815,142.156,1.000,1.483,0.674,0.885
12776,aero_2_0623:slice:122,4,585.000,858.000,585.000,858.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12777,aero_2_0623:slice:122,13,636.808,858.962,636.808,858.962,5.366,3.085,151.845,0.922,1.740,0.575,0.812
12778,aero_2_0623:slice:122,72,274.069,864.625,274.069,864.625,12.607,7.271,151.115,0.755,1.734,0.577,0.837
12779,aero_2_0623:slice:122,162,948.617,870.080,948.617,870.080,20.820,9.907,139.741,0.645,2.102,0.476,0.816
12780,aero_2_0623:slice:122,59,335.415,881.534,335.415,881.534,10.288,7.302,8.969,0.869,1.409,0.710,0.855
12781,aero_2_0623:slice:122,6,474.333,893.667,474.333,893.667,3.140,2.433,45.000,1.000,1.291,0.775,0.800
12782,aero_2_0623:slice:122,13,389.885,907.962,389.885,907.962,4.899,3.378,50.735,1.000,1.450,0.690,0.897
12783,aero_2_0623:slice:122,4,574.000,918.000,574.000,918.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12784,aero_2_0623:slice:122,15,245.500,921.100,245.500,921.100,5.863,3.258,156.168,0.976,1.800,0.556,0.857
12785,aero_2_0623:slice:122,39,332.603,924.577,332.603,924.577,8.229,6.034,0.218,0.929,1.364,0.733,0.897
12786,aero_2_0623:slice:122,35,674.357,925.729,674.357,925.729,7.367,6.049,106.666,0.897,1.218,0.821,0.864
12787,aero_2_0623:slice:122,7,210.214,971.500,210.214,971.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
12788,aero_2_0623:slice:122,243,109.335,980.088,109.335,980.088,22.270,13.893,1.683,0.741,1.603,0.624,0.873
12789,aero_2_0623:slice:122,4,640.000,991.000,640.000,991.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12790,aero_2_0623:slice:122,25,426.620,993.820,426.620,993.820,7.536,4.224,161.680,0.896,1.784,0.560,0.862
12791,aero_2_0623:slice:122,307,735.865,1012.112,735.865,1012.112,25.906,15.089,175.191,0.735,1.717,0.582,0.883
12792,aero_2_0623:slice:122,4,667.000,1020.000,667.000,1020.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12793,aero_2_0623:slice:122,5,335.500,1023.500,335.500,1023.500,5.642,1.128,0.000,0.599,5.000,0.200,1.000
12794,aero_2_0623:slice:123,759,155.190,9.545,155.190,9.545,43.646,22.141,5.309,0.676,1.971,0.507,0.932
12795,aero_2_0623:slice:123,393,856.472,9.322,856.472,9.322,32.084,15.596,16.085,0.630,2.057,0.486,0.848
12796,aero_2_0623:slice:123,17,928.500,14.500,928.500,14.500,5.476,3.953,135.000,1.000,1.385,0.722,0.850
12797,aero_2_0623:slice:123,9,246.500,14.500,246.500,14.500,3.385,3.385,0.000,1.000,1.000,1.000,1.000
12798,aero_2_0623:slice:123,7,718.500,17.214,718.500,17.214,3.086,2.888,0.000,1.000,1.069,0.936,0.875
12799,aero_2_0623:slice:123,159,865.689,63.393,865.689,63.393,21.101,9.594,178.079,0.678,2.199,0.455,0.857
12800,aero_2_0623:slice:123,6,979.500,64.000,979.500,64.000,3.385,2.257,0.000,1.000,1.500,0.667,1.000
12801,aero_2_0623:slice:123,8,494.375,69.625,494.375,69.625,3.538,2.879,135.000,1.000,1.229,0.814,0.941
12802,aero_2_0623:slice:123,416,982.738,112.769,982.738,112.769,24.134,21.947,152.130,0.876,1.100,0.909,0.924
12803,aero_2_0623:slice:123,7,660.786,130.500,660.786,130.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
12804,aero_2_0623:slice:123,6,956.500,135.000,956.500,135.000,3.385,2.257,0.000,1.000,1.500,0.667,1.000
12805,aero_2_0623:slice:123,831,735.720,159.772,735.720,159.772,44.757,23.640,174.968,0.710,1.893,0.528,0.915
12806,aero_2_0623:slice:123,295,325.524,156.107,325.524,156.107,26.201,14.336,13.669,0.675,1.828,0.547,0.849
12807,aero_2_0623:slice:123,240,1005.979,157.121,1005.979,157.121,22.325,13.688,177.104,0.801,1.631,0.613,0.887
12808,aero_2_0623:slice:123,290,200.162,173.748,200.162,173.748,22.651,16.301,144.931,0.812,1.390,0.720,0.890
12809,aero_2_0623:slice:123,282,578.596,176.624,578.596,176.624,25.867,13.881,178.371,0.781,1.863,0.537,0.905
12810,aero_2_0623:slice:123,61,270.090,182.041,270.090,182.041,9.785,7.937,168.780,0.849,1.233,0.811,0.847
12811,aero_2_0623:slice:123,4,1003.000,184.000,1003.000,184.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12812,aero_2_0623:slice:123,7,1000.500,203.214,1000.500,203.214,3.086,2.888,0.000,1.000,1.069,0.936,0.875
12813,aero_2_0623:slice:123,20,418.400,215.300,418.400,215.300,5.704,4.464,174.544,0.898,1.278,0.783,0.833
12814,aero_2_0623:slice:123,395,999.844,235.300,999.844,235.300,28.859,17.427,159.779,0.722,1.656,0.604,0.892
12815,aero_2_0623:slice:123,43,611.826,232.035,611.826,232.035,9.123,6.001,159.546,0.867,1.520,0.658,0.851
12816,aero_2_0623:slice:123,592,132.424,243.047,132.424,243.047,41.081,18.348,1.409,0.586,2.239,0.447,0.848
12817,aero_2_0623:slice:123,41,830.915,265.037,830.915,265.037,8.436,6.188,167.652,0.997,1.363,0.734,0.932
12818,aero_2_0623:slice:123,680,241.375,285.672,241.375,285.672,30.702,28.200,160.600,0.722,1.089,0.918,0.897
12819,aero_2_0623:slice:123,690,809.172,284.617,809.172,284.617,41.814,21.010,166.303,0.589,1.990,0.502,0.866
12820,aero_2_0623:slice:123,37,943.527,276.176,943.527,276.176,9.405,5.009,10.239,0.838,1.878,0.533,0.841
12821,aero_2_0623:slice:123,76,423.105,287.974,423.105,287.974,12.973,7.459,1.915,0.760,1.739,0.575,0.840
12822,aero_2_0623:slice:123,325,718.288,313.832,718.288,313.832,24.707,16.748,159.807,0.761,1.475,0.678,0.902
12823,aero_2_0623:slice:123,271,913.814,320.031,913.814,320.031,24.902,13.856,169.407,0.727,1.797,0.556,0.891
12824,aero_2_0623:slice:123,6,540.000,345.500,540.000,345.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
12825,aero_2_0623:slice:123,15,408.567,364.233,408.567,364.233,5.235,3.648,27.549,1.000,1.435,0.697,0.882
12826,aero_2_0623:slice:123,63,83.833,378.040,83.833,378.040,13.511,5.937,166.326,0.755,2.276,0.439,0.881
12827,aero_2_0623:slice:123,4,626.000,377.000,626.000,377.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12828,aero_2_0623:slice:123,74,581.054,410.554,581.054,410.554,12.097,7.788,157.841,0.874,1.553,0.644,0.876
12829,aero_2_0623:slice:123,4,488.000,414.000,488.000,414.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12830,aero_2_0623:slice:123,4,752.000,426.000,752.000,426.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12831,aero_2_0623:slice:123,1217,1000.567,450.471,1000.567,450.471,43.435,35.675,155.825,0.837,1.218,0.821,0.937
12832,aero_2_0623:slice:123,775,489.574,459.299,489.574,459.299,40.115,24.598,8.397,0.707,1.631,0.613,0.908
12833,aero_2_0623:slice:123,566,670.793,465.537,670.793,465.537,47.544,15.158,168.556,0.523,3.137,0.319,0.867
12834,aero_2_0623:slice:123,208,279.947,474.087,279.947,474.087,17.320,15.291,126.068,0.850,1.133,0.883,0.900
12835,aero_2_0623:slice:123,196,742.760,497.908,742.760,497.908,27.632,9.031,4.566,0.596,3.059,0.327,0.881
12836,aero_2_0623:slice:123,152,621.079,503.763,621.079,503.763,15.949,12.135,169.975,0.879,1.314,0.761,0.927
12837,aero_2_0623:slice:123,63,840.817,509.452,840.817,509.452,13.700,5.855,173.436,0.670,2.340,0.427,0.846
12838,aero_2_0623:slice:123,36,950.417,511.694,950.417,511.694,7.536,6.082,34.112,0.974,1.239,0.807,0.878
12839,aero_2_0623:slice:123,50,559.500,518.560,559.500,518.560,10.195,6.244,145.999,0.864,1.633,0.612,0.877
12840,aero_2_0623:slice:123,332,140.250,539.729,140.250,539.729,27.655,15.286,27.590,0.732,1.809,0.553,0.882
12841,aero_2_0623:slice:123,4,658.000,546.000,658.000,546.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12842,aero_2_0623:slice:123,4,466.000,550.000,466.000,550.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12843,aero_2_0623:slice:123,4,1014.000,551.000,1014.000,551.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12844,aero_2_0623:slice:123,38,970.263,569.053,970.263,569.053,11.104,4.357,177.975,0.781,2.549,0.392,0.938
12845,aero_2_0623:slice:123,139,269.536,578.428,269.536,578.428,17.001,10.410,169.641,0.787,1.633,0.612,0.874
12846,aero_2_0623:slice:123,877,759.045,586.178,759.045,586.178,46.919,23.799,6.090,0.686,1.971,0.507,0.912
12847,aero_2_0623:slice:123,5,7.100,581.700,7.100,581.700,3.144,2.025,71.565,1.000,1.553,0.644,0.909
12848,aero_2_0623:slice:123,8,83.500,584.000,83.500,584.000,3.489,2.919,90.000,0.914,1.195,0.837,0.800
12849,aero_2_0623:slice:123,73,943.349,600.760,943.349,600.760,14.992,6.200,157.490,0.706,2.418,0.414,0.834
12850,aero_2_0623:slice:123,49,808.235,604.214,808.235,604.214,8.529,7.315,157.826,0.943,1.166,0.858,0.891
12851,aero_2_0623:slice:123,1161,392.703,633.843,392.703,633.843,43.362,34.091,1.875,0.805,1.272,0.786,0.926
12852,aero_2_0623:slice:123,56,162.768,661.464,162.768,661.464,8.872,8.037,169.377,0.889,1.104,0.906,0.903
12853,aero_2_0623:slice:123,8,171.375,661.375,171.375,661.375,3.538,2.879,45.000,1.000,1.229,0.814,0.941
12854,aero_2_0623:slice:123,9,63.611,664.167,63.611,664.167,3.919,2.924,110.301,1.000,1.340,0.746,0.857
12855,aero_2_0623:slice:123,28,170.500,672.000,170.500,672.000,7.503,4.752,149.930,0.920,1.579,0.633,0.824
12856,aero_2_0623:slice:123,32,756.438,677.125,756.438,677.125,7.214,5.648,26.980,0.991,1.277,0.783,0.889
12857,aero_2_0623:slice:123,4,587.000,683.000,587.000,683.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12858,aero_2_0623:slice:123,18,494.944,689.944,494.944,689.944,5.692,4.027,169.529,0.965,1.414,0.707,0.857
12859,aero_2_0623:slice:123,94,893.223,726.638,893.223,726.638,15.738,7.605,162.074,0.792,2.069,0.483,0.887
12860,aero_2_0623:slice:123,4,817.000,730.000,817.000,730.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12861,aero_2_0623:slice:123,6,422.333,732.667,422.333,732.667,3.140,2.433,45.000,1.000,1.291,0.775,0.800
12862,aero_2_0623:slice:123,936,219.271,767.390,219.271,767.390,42.378,28.122,141.573,0.671,1.507,0.664,0.890
12863,aero_2_0623:slice:123,93,708.220,759.102,708.220,759.102,15.951,7.423,168.155,0.760,2.149,0.465,0.912
12864,aero_2_0623:slice:123,145,584.893,764.534,584.893,764.534,17.352,10.640,168.135,0.782,1.631,0.613,0.892
12865,aero_2_0623:slice:123,83,724.404,771.090,724.404,771.090,12.802,8.255,155.731,0.803,1.551,0.645,0.834
12866,aero_2_0623:slice:123,26,574.308,783.231,574.308,783.231,6.759,4.898,3.621,0.932,1.380,0.725,0.867
12867,aero_2_0623:slice:123,8,78.625,794.375,78.625,794.375,3.538,2.879,135.000,1.000,1.229,0.814,0.941
12868,aero_2_0623:slice:123,12,314.250,796.083,314.250,796.083,4.424,3.453,122.067,1.000,1.281,0.780,0.857
12869,aero_2_0623:slice:123,548,217.462,815.193,217.462,815.193,37.998,18.363,142.859,0.608,2.069,0.483,0.847
12870,aero_2_0623:slice:123,4,985.000,805.000,985.000,805.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12871,aero_2_0623:slice:123,30,441.433,808.400,441.433,808.400,7.870,4.854,158.965,0.857,1.621,0.617,0.845
12872,aero_2_0623:slice:123,22,799.182,824.636,799.182,824.636,5.448,5.142,13.283,0.988,1.059,0.944,0.863
12873,aero_2_0623:slice:123,4,444.000,830.000,444.000,830.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12874,aero_2_0623:slice:123,5,486.300,836.900,486.300,836.900,3.144,2.025,18.435,1.000,1.553,0.644,0.909
12875,aero_2_0623:slice:123,40,220.750,848.650,220.750,848.650,9.531,5.344,176.704,0.806,1.783,0.561,0.860
12876,aero_2_0623:slice:123,25,313.380,855.820,313.380,855.820,6.442,4.941,132.137,1.000,1.304,0.767,0.862
12877,aero_2_0623:slice:123,4,585.000,858.000,585.000,858.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12878,aero_2_0623:slice:123,12,637.167,858.833,637.167,858.833,5.023,3.042,135.000,1.000,1.651,0.606,0.889
12879,aero_2_0623:slice:123,72,274.569,864.542,274.569,864.542,11.764,7.793,145.203,0.755,1.510,0.662,0.823
12880,aero_2_0623:slice:123,162,949.340,870.074,949.340,870.074,19.599,10.524,132.275,0.700,1.862,0.537,0.837
12881,aero_2_0623:slice:123,58,335.569,881.586,335.569,881.586,10.986,6.722,179.687,0.737,1.634,0.612,0.811
12882,aero_2_0623:slice:123,4,474.500,893.750,474.500,893.750,2.734,1.863,0.000,1.000,1.468,0.681,0.800
12883,aero_2_0623:slice:123,15,390.100,908.300,390.100,908.300,5.575,3.426,15.580,0.804,1.627,0.615,0.789
12884,aero_2_0623:slice:123,4,574.000,918.000,574.000,918.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12885,aero_2_0623:slice:123,16,245.688,921.125,245.688,921.125,6.296,3.236,160.320,0.857,1.946,0.514,0.821
12886,aero_2_0623:slice:123,38,333.105,925.026,333.105,925.026,7.863,6.154,171.419,0.924,1.278,0.783,0.884
12887,aero_2_0623:slice:123,34,675.000,926.000,675.000,926.000,7.028,6.160,45.001,1.000,1.141,0.876,0.971
12888,aero_2_0623:slice:123,7,210.214,971.500,210.214,971.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
12889,aero_2_0623:slice:123,237,110.154,980.213,110.154,980.213,22.522,13.399,0.476,0.768,1.681,0.595,0.896
12890,aero_2_0623:slice:123,4,640.000,991.000,640.000,991.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12891,aero_2_0623:slice:123,26,426.923,994.000,426.923,994.000,7.082,4.675,145.816,0.993,1.515,0.660,0.867
12892,aero_2_0623:slice:123,302,736.636,1012.172,736.636,1012.172,25.894,14.850,173.800,0.753,1.744,0.573,0.895
12893,aero_2_0623:slice:123,4,667.000,1020.000,667.000,1020.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12894,aero_2_0623:slice:123,5,335.500,1023.500,335.500,1023.500,5.642,1.128,0.000,0.599,5.000,0.200,1.000
12895,aero_2_0623:slice:124,772,156.259,9.525,156.259,9.525,44.638,22.020,3.902,0.700,2.027,0.493,0.935
12896,aero_2_0623:slice:124,393,857.469,9.691,857.469,9.691,33.457,14.956,10.759,0.587,2.237,0.447,0.840
12897,aero_2_0623:slice:124,15,928.900,14.433,928.900,14.433,4.973,3.841,80.538,1.000,1.295,0.772,0.857
12898,aero_2_0623:slice:124,9,246.500,14.500,246.500,14.500,3.385,3.385,0.000,1.000,1.000,1.000,1.000
12899,aero_2_0623:slice:124,7,718.500,17.214,718.500,17.214,3.086,2.888,0.000,1.000,1.069,0.936,0.875
12900,aero_2_0623:slice:124,160,866.025,63.606,866.025,63.606,21.452,9.497,171.989,0.662,2.259,0.443,0.847
12901,aero_2_0623:slice:124,6,979.500,64.000,979.500,64.000,3.385,2.257,0.000,1.000,1.500,0.667,1.000
12902,aero_2_0623:slice:124,8,494.375,69.625,494.375,69.625,3.538,2.879,135.000,1.000,1.229,0.814,0.941
12903,aero_2_0623:slice:124,404,983.817,112.842,983.817,112.842,23.862,21.557,7.130,0.896,1.107,0.903,0.936
12904,aero_2_0623:slice:124,7,660.786,130.500,660.786,130.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
12905,aero_2_0623:slice:124,6,956.500,135.000,956.500,135.000,3.385,2.257,0.000,1.000,1.500,0.667,1.000
12906,aero_2_0623:slice:124,832,736.737,160.034,736.737,160.034,44.591,23.757,172.738,0.720,1.877,0.533,0.913
12907,aero_2_0623:slice:124,296,326.230,156.392,326.230,156.392,27.979,13.470,8.328,0.667,2.077,0.481,0.857
12908,aero_2_0623:slice:124,237,1006.681,157.357,1006.681,157.357,22.449,13.442,175.796,0.750,1.670,0.599,0.875
12909,aero_2_0623:slice:124,293,200.954,173.619,200.954,173.619,21.385,17.445,147.046,0.834,1.226,0.816,0.900
12910,aero_2_0623:slice:124,279,579.228,176.765,579.228,176.765,26.108,13.606,175.085,0.736,1.919,0.521,0.869
12911,aero_2_0623:slice:124,59,270.805,181.924,270.805,181.924,9.949,7.551,2.965,0.822,1.318,0.759,0.819
12912,aero_2_0623:slice:124,4,1003.000,184.000,1003.000,184.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12913,aero_2_0623:slice:124,7,1000.500,203.214,1000.500,203.214,3.086,2.888,0.000,1.000,1.069,0.936,0.875
12914,aero_2_0623:slice:124,20,418.650,215.050,418.650,215.050,5.558,4.582,152.693,0.994,1.213,0.824,0.909
12915,aero_2_0623:slice:124,400,1000.640,235.222,1000.640,235.222,28.165,18.083,157.617,0.717,1.558,0.642,0.882
12916,aero_2_0623:slice:124,43,611.826,232.035,611.826,232.035,9.123,6.001,159.546,0.867,1.520,0.658,0.851
12917,aero_2_0623:slice:124,592,133.083,243.299,133.083,243.299,41.296,18.253,177.670,0.574,2.262,0.442,0.828
12918,aero_2_0623:slice:124,42,831.190,264.976,831.190,264.976,8.747,6.114,168.646,1.000,1.431,0.699,0.903
12919,aero_2_0623:slice:124,680,242.553,285.749,242.553,285.749,30.697,28.204,12.916,0.725,1.088,0.919,0.898
12920,aero_2_0623:slice:124,698,809.900,284.524,809.900,284.524,41.605,21.361,163.869,0.585,1.948,0.513,0.874
12921,aero_2_0623:slice:124,34,943.765,276.059,943.765,276.059,9.998,4.330,177.416,0.827,2.309,0.433,0.932
12922,aero_2_0623:slice:124,74,423.851,287.878,423.851,287.878,13.678,6.888,0.070,0.787,1.986,0.504,0.925
12923,aero_2_0623:slice:124,322,719.130,314.006,719.130,314.006,23.703,17.297,161.822,0.802,1.370,0.730,0.906
12924,aero_2_0623:slice:124,278,914.417,320.058,914.417,320.058,24.479,14.460,167.183,0.812,1.693,0.591,0.911
12925,aero_2_0623:slice:124,6,540.333,345.333,540.333,345.333,3.140,2.433,135.000,1.000,1.291,0.775,0.800
12926,aero_2_0623:slice:124,14,408.357,364.429,408.357,364.429,5.443,3.275,7.161,1.000,1.662,0.602,0.966
12927,aero_2_0623:slice:124,61,84.107,377.746,84.107,377.746,12.468,6.229,157.650,0.709,2.002,0.500,0.847
12928,aero_2_0623:slice:124,4,626.000,377.000,626.000,377.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12929,aero_2_0623:slice:124,77,581.643,410.435,581.643,410.435,11.273,8.697,151.325,0.909,1.296,0.771,0.901
12930,aero_2_0623:slice:124,4,488.000,414.000,488.000,414.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12931,aero_2_0623:slice:124,4,752.000,426.000,752.000,426.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12932,aero_2_0623:slice:124,1223,1001.740,450.582,1001.740,450.582,42.512,36.629,162.916,0.828,1.161,0.862,0.940
12933,aero_2_0623:slice:124,773,490.701,459.602,490.701,459.602,41.184,23.898,6.822,0.676,1.723,0.580,0.899
12934,aero_2_0623:slice:124,567,671.126,465.496,671.126,465.496,46.763,15.438,165.388,0.551,3.029,0.330,0.870
12935,aero_2_0623:slice:124,209,280.768,474.342,280.768,474.342,17.250,15.426,40.843,0.798,1.118,0.894,0.901
12936,aero_2_0623:slice:124,197,742.810,498.185,742.810,498.185,28.633,8.760,179.143,0.527,3.269,0.306,0.835
12937,aero_2_0623:slice:124,153,621.886,504.023,621.886,504.023,16.061,12.129,174.296,0.884,1.324,0.755,0.919
12938,aero_2_0623:slice:124,63,841.008,509.516,841.008,509.516,13.910,5.767,168.825,0.647,2.412,0.415,0.857
12939,aero_2_0623:slice:124,34,950.912,511.706,950.912,511.706,8.388,5.161,6.473,0.891,1.625,0.615,0.919
12940,aero_2_0623:slice:124,52,559.981,518.365,559.981,518.365,9.302,7.117,131.382,0.982,1.307,0.765,0.889
12941,aero_2_0623:slice:124,5,752.300,517.100,752.300,517.100,3.144,2.025,161.565,1.000,1.553,0.644,0.909
12942,aero_2_0623:slice:124,328,141.098,540.003,141.098,540.003,29.653,14.084,21.041,0.672,2.105,0.475,0.870
12943,aero_2_0623:slice:124,4,658.000,546.000,658.000,546.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12944,aero_2_0623:slice:124,4,466.000,550.000,466.000,550.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12945,aero_2_0623:slice:124,4,1014.000,551.000,1014.000,551.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
12946,aero_2_0623:slice:124,42,970.310,569.143,970.310,569.143,10.968,4.876,168.352,0.772,2.250,0.445,0.848
12947,aero_2_0623:slice:124,142,270.056,578.472,270.056,578.472,17.467,10.351,169.901,0.784,1.688,0.593,0.902
12948,aero_2_0623:slice:124,877,760.251,586.611,760.251,586.611,47.423,23.546,3.439,0.680,2.014,0.497,0.912
12949,aero_2_0623:slice:124,4,7.000,581.500,7.000,581.500,3.216,1.583,58.283,0.857,2.031,0.492,0.800
12950,aero_2_0623:slice:124,8,83.500,584.000,83.500,584.000,3.489,2.919,90.000,0.914,1.195,0.837,0.800
12951,aero_2_0623:slice:124,70,943.471,600.529,943.471,600.529,14.888,5.986,152.300,0.700,2.487,0.402,0.824
